Pt.x,Pt.y,Id
2791.047,4233.138,6479
2791.194,3135.195,6480
2791.362,2633.505,6481
2791.677,14686.203,6482
2791.803,1806.71,6483
2792.769,1647.664,6484
2792.874,14944.629,6485
2793.441,3933.048,6486
2793.714,3874.752,6487
2793.756,2668.407,6488
2793.756,4217.199,6489
2794.05,7124.376,6490
2794.281,6894.027,6491
2795.142,3705.534,6492
2795.31,1685.691,6493
2795.415,12590.886,6494
2796.255,4247.124,6495
2796.381,4340.175,6496
2796.507,4156.467,6497
2796.78,3962.175,6498
2797.473,6223.266,6499
2797.515,1846.545,6500
2797.704,6983.613,6501
2798.229,2251.767,6502
2798.25,3093.825,6503
2798.523,2120.454,6504
2798.523,3901.716,6505
2798.628,1917.659,6506
2798.649,3579.072,6507
2798.901,14904.246,6508
2799.321,6939.639,6509
2799.636,1731.246,6510
2799.636,4513.068,6511
2799.825,7075.362,6512
2799.846,4272.66,6513
2799.888,3892.854,6514
2800.161,11814.642,6515
2800.266,4455.906,6516
2800.623,6959.484,6517
2800.665,6893.838,6518
2800.896,3538.206,6519
2800.917,3949.008,6520
2801.106,11438.07,6521
2801.211,3059.889,6522
2801.673,12601.848,6523
2802.198,1952.784,6524
2802.24,4465.419,6525
2802.576,3358.908,6526
2803.038,4441.983,6527
2803.248,4480.035,6528
2803.29,4000.248,6529
2803.416,4181.268,6530
2803.521,3033.849,6531
2803.521,4018.119,6532
2803.647,2390.262,6533
2803.836,3673.593,6534
2804.172,6995.856,6535
2804.235,2050.728,6536
2804.235,3985.842,6537
2804.466,14937.09,6538
2804.634,3881.052,6539
2805.369,2026.196,6540
2805.579,1829.201,6541
2805.726,3220.56,6542
2805.81,1707.529,6543
2806.314,3346.014,6544
2806.44,6974.079,6545
2806.818,11822.853,6546
2807.343,2360.442,6547
2807.343,3781.533,6548
2807.448,4469.682,6549
2807.616,4157.58,6550
2807.805,12497.205,6551
2807.826,2060.144,6552
2807.952,2115.708,6553
2808.057,11807.46,6554
2808.771,12597.669,6555
2808.981,4245.906,6556
2809.17,6487.509,6557
2809.254,3239.523,6558
2809.296,2230.494,6559
2809.464,12627.615,6560
2809.569,4020.324,6561
2809.59,4518.444,6562
2809.695,14864.892,6563
2809.968,2323.356,6564
2809.968,14983.08,6565
2810.577,4223.646,6566
2810.577,14794.038,6567
2810.997,6953.121,6568
2811.186,4498.515,6569
2811.858,1826.483,6570
2812.068,6244.812,6571
2812.089,1921.5,6572
2812.194,11670.918,6573
2812.278,11389.308,6574
2812.509,4402.608,6575
2812.593,6964.482,6576
2812.74,12546.786,6577
2812.761,4187.316,6578
2812.782,4193.028,6579
2812.866,12509.196,6580
2813.202,6919.962,6581
2813.349,1948.615,6582
2813.79,4473.462,6583
2813.79,12471.417,6584
2813.832,1715.61,6585
2813.874,2120.727,6586
2814,12604.599,6587
2814.084,11407.725,6588
2814.462,11430.783,6589
2814.693,1622.949,6590
2814.819,3587.409,6591
2814.945,7063.287,6592
2815.029,1602.426,6593
2815.071,2082.389,6594
2815.134,11462.577,6595
2815.176,4236.015,6596
2815.68,14783.097,6597
2815.701,11400.858,6598
2815.827,1689.503,6599
2815.848,1698.556,6600
2816.226,14636.937,6601
2816.31,12623.625,6602
2816.457,8336.139,6603
2816.688,2187.402,6604
2816.688,3960.831,6605
2817.297,1812.85,6606
2817.339,11663.799,6607
2817.843,4346.097,6608
2818.179,3941.826,6609
2818.326,3805.263,6610
2818.347,3972.843,6611
2818.389,11392.647,6612
2818.41,7019.082,6613
2818.599,1929.743,6614
2818.977,1734.134,6615
2819.04,11455.731,6616
2819.229,4064.676,6617
2819.334,4403.322,6618
2819.376,3574.284,6619
2819.502,4224.507,6620
2819.775,3246.663,6621
2820.216,2119.719,6622
2820.447,3919.524,6623
2820.51,12647.019,6624
2820.846,7075.341,6625
2821.224,3229.401,6626
2821.245,4152.792,6627
2821.329,8426.922,6628
2821.392,8322.846,6629
2821.434,8933.169,6630
2822.274,11938.752,6631
2822.925,3546.669,6632
2823.387,6977.481,6633
2823.639,1577.442,6634
2824.038,12555.816,6635
2824.101,12612.285,6636
2824.122,3584.511,6637
2824.248,3258.801,6638
2824.29,12562.62,6639
2824.5,7046.382,6640
2824.752,4079.397,6641
2824.983,2097.31,6642
2825.319,2075.182,6643
2825.424,2313.528,6644
2825.466,2115.435,6645
2825.508,2394.483,6646
2825.592,3210.963,6647
2825.781,1630.161,6648
2825.823,3787.854,6649
2826.054,3126.186,6650
2826.474,3311.679,6651
2826.705,1834.505,6652
2826.81,2200.317,6653
2826.894,1144.716,6654
2827.062,3020.01,6655
2827.398,1610.776,6656
2827.419,2802.009,6657
2827.566,4370.583,6658
2827.713,12580.428,6659
2827.755,4484.823,6660
2828.049,4243.995,6661
2828.154,4359.306,6662
2828.238,1926.023,6663
2828.301,3860.661,6664
2828.322,11638.284,6665
2828.322,14982.744,6666
2829.225,4174.527,6667
2829.477,4234.398,6668
2829.519,3915.996,6669
2829.687,3145.569,6670
2829.687,3689.784,6671
2829.729,3914.526,6672
2830.317,2322.705,6673
2830.401,4546.605,6674
2830.506,4067.028,6675
2830.506,6356.469,6676
2830.527,3138.849,6677
2830.569,3563.742,6678
2830.863,2854.593,6679
2831.22,3262.161,6680
2831.367,12612.285,6681
2831.388,1822.325,6682
2831.892,2303.238,6683
2832.039,1790.162,6684
2832.375,1648.28,6685
2832.375,12644.016,6686
2832.417,1516.588,6687
2832.69,1670.577,6688
2832.711,4151.511,6689
2832.837,3114.552,6690
2832.963,2025.719,6691
2833.404,1138.204,6692
2833.971,6984.6,6693
2834.013,14771.715,6694
2834.034,3649.716,6695
2834.223,6000.771,6696
2834.223,7106.022,6697
2834.433,1624.734,6698
2834.559,2308.089,6699
2834.727,1146.474,6700
2834.958,11035.92,6701
2835.525,1678.849,6702
2835.819,3356.577,6703
2835.882,1494.791,6704
2836.512,4172.889,6705
2836.806,3622.5,6706
2836.89,2441.439,6707
2836.974,2180.199,6708
2838.99,12516.126,6709
2839.095,6225.135,6710
2839.179,6970.656,6711
2839.326,3125.682,6712
2839.557,4185.384,6713
2839.998,3706.059,6714
2840.061,4278.183,6715
2840.355,4543.35,6716
2840.355,14637.987,6717
2840.502,3224.319,6718
2840.586,12655.818,6719
2840.754,11259.759,6720
2841.132,12680.892,6721
2841.3,4247.943,6722
2841.594,6314.973,6723
2841.909,2172.219,6724
2841.93,1625.022,6725
2841.993,1478.658,6726
2842.098,1793.383,6727
2842.245,11706.303,6728
2842.455,1889.467,6729
2842.581,11342.184,6730
2842.707,1660.697,6731
2842.875,3910.494,6732
2842.98,12800.676,6733
2843.547,3010.707,6734
2843.547,12473.496,6735
2843.631,1828.543,6736
2843.673,1610.511,6737
2843.778,7109.361,6738
2844.429,8201.025,6739
2844.492,3997.539,6740
2844.87,2079.048,6741
2844.912,4546.647,6742
2844.975,1526.637,6743
2845.08,4215.12,6744
2845.101,4575.816,6745
2845.164,4233.915,6746
2845.521,12617.136,6747
2845.92,3554.313,6748
2846.319,1837.567,6749
2846.739,12579.336,6750
2846.886,1694.986,6751
2847.096,14995.512,6752
2847.369,1768.135,6753
2847.516,3663.828,6754
2847.621,1631.748,6755
2848.482,11650.002,6756
2848.839,12690.363,6757
2849.007,3153.36,6758
2849.679,7018.851,6759
2849.763,3138.177,6760
2849.784,1581.987,6761
2849.952,4254.201,6762
2850.414,1944.317,6763
2850.603,2378.838,6764
2850.771,7053.774,6765
2850.897,1481.445,6766
2851.107,1138.582,6767
2851.128,3246.621,6768
2851.233,4188.366,6769
2851.338,1613.464,6770
2851.59,3574.977,6771
2852.346,1800.215,6772
2853.06,1741.963,6773
2853.081,2052.238,6774
2853.333,4154.829,6775
2853.354,4400.214,6776
2853.417,7110.999,6777
2853.711,11531.688,6778
2853.774,2074.017,6779
2853.963,4236.33,6780
2854.005,4525.983,6781
2854.026,3533.565,6782
2854.089,4847.367,6783
2854.11,3189.018,6784
2854.404,1360.913,6785
2854.404,2041.284,6786
2854.488,4130.385,6787
2854.551,1531.173,6788
2854.74,4005.855,6789
2854.803,7095.102,6790
2855.202,4356.534,6791
2855.412,1565.699,6792
2855.496,3195.087,6793
2855.853,3255.504,6794
2856.063,1157.289,6795
2856.084,3946.551,6796
2856.084,12618.564,6797
2856.126,1710.188,6798
2856.315,12631.878,6799
2856.546,1457.589,6800
2856.651,2124.255,6801
2857.071,1586.605,6802
2857.113,3153.423,6803
2857.239,14591.073,6804
2857.533,3237.297,6805
2857.932,1857.887,6806
2858.268,4139.331,6807
2858.457,2094.383,6808
2858.667,14721.966,6809
2858.709,1722.525,6810
2858.793,13111.476,6811
2859.066,1439.613,6812
2859.129,4064.424,6813
2859.15,3177.594,6814
2859.255,1688.051,6815
2859.465,2029.316,6816
2859.885,6362.916,6817
2859.885,11024.811,6818
2860.053,1586.403,6819
2860.2,1848.437,6820
2860.326,7062.237,6821
2860.41,6242.796,6822
2860.62,11721.633,6823
2860.872,4756.332,6824
2861.25,4119.654,6825
2861.376,2037.122,6826
2861.397,3992.31,6827
2862.006,1463.492,6828
2862.363,10994.151,6829
2862.867,4338.642,6830
2863.098,14455.182,6831
2863.224,6967.674,6832
2863.371,2009.753,6833
2863.476,12587.883,6834
2863.56,3194.52,6835
2864.232,4851.273,6836
2864.253,12657.729,6837
2864.358,3280.809,6838
2864.379,1511.769,6839
2864.484,3914.862,6840
2864.526,6969.648,6841
2864.988,3524.682,6842
2865.198,3216.486,6843
2865.429,6346.998,6844
2865.681,1561.415,6845
2865.744,2109.891,6846
2866.248,6280.911,6847
2866.311,3708.663,6848
2866.563,2079.895,6849
2866.584,1852.607,6850
2866.647,3333.939,6851
2867.046,7062.615,6852
2867.676,3202.5,6853
2867.781,11023.635,6854
2868.033,3192.672,6855
2868.726,4129.566,6856
2868.81,4450.992,6857
2868.894,4371.801,6858
2868.957,4766.475,6859
2869.356,14780.934,6860
2869.398,1453.58,6861
2869.398,4397.757,6862
2869.482,4146.072,6863
2870.028,4780.125,6864
2870.049,4162.767,6865
2870.091,4072.257,6866
2870.133,4182.843,6867
2870.154,2070.212,6868
2870.238,2447.676,6869
2870.721,3536.505,6870
2870.91,1732.706,6871
2871.057,11473.497,6872
2871.351,14769.762,6873
2871.414,11007.15,6874
2872.359,2440.914,6875
2872.821,3968.076,6876
2872.905,14632.695,6877
2873.178,1756.732,6878
2873.577,4173.75,6879
2873.85,1541.07,6880
2873.871,4157.181,6881
2874.249,13969.284,6882
2874.585,12659.451,6883
2874.627,1702.741,6884
2874.774,14619.717,6885
2874.921,1682.86,6886
2875.047,13994.274,6887
2875.152,7093.149,6888
2875.215,1769.79,6889
2875.698,3251.766,6890
2875.782,4844.406,6891
2876.349,6618.36,6892
2876.496,11306.295,6893
2876.517,2269.218,6894
2876.811,1816.721,6895
2876.916,4031.748,6896
2877.042,11183.004,6897
2877.063,2298.198,6898
2877.357,4519.347,6899
2877.504,3577.266,6900
2877.693,1595.036,6901
2877.987,2414.139,6902
2878.113,3855.453,6903
2878.239,4003.65,6904
2878.26,4095.609,6905
2878.722,6608.637,6906
2878.953,3752.427,6907
2879.037,6325.116,6908
2879.142,1834.071,6909
2879.142,6965.007,6910
2879.352,2073.865,6911
2879.352,2427.726,6912
2879.373,1686.611,6913
2879.436,3638.964,6914
2879.52,2057.206,6915
2879.604,1469.425,6916
2879.94,3178.98,6917
2879.961,2921.625,6918
2880.045,3199.14,6919
2880.507,8500.884,6920
2880.591,4490.136,6921
2880.948,2787.876,6922
2880.99,7103.775,6923
2881.011,1787.171,6924
2881.2,11344.284,6925
2881.431,1215.052,6926
2881.473,2065.358,6927
2881.641,4231.164,6928
2881.935,3570.105,6929
2882.103,1730.148,6930
2882.271,4165.938,6931
2882.565,1438.729,6932
2882.838,4049.283,6933
2882.943,3632.223,6934
2883.237,1663.192,6935
2883.279,1853.924,6936
2883.321,11311.881,6937
2883.426,6408.024,6938
2883.678,4240.089,6939
2883.72,1847.065,6940
2884.497,1766.566,6941
2884.77,1510.303,6942
2884.77,14931.987,6943
2884.854,4101.111,6944
2885.022,4090.947,6945
2885.4,1568.324,6946
2885.589,3232.194,6947
2886.303,6351.534,6948
2886.366,6296.535,6949
2886.639,7070.364,6950
2886.66,3666.978,6951
2886.891,3706.5,6952
2887.164,4193.784,6953
2887.248,4170.684,6954
2888.067,3700.158,6955
2888.214,6315.834,6956
2888.214,13766.382,6957
2888.823,3834.873,6958
2889.054,1759.512,6959
2889.054,4463.361,6960
2889.285,1683.66,6961
2889.621,11136.552,6962
2889.705,4221.462,6963
2889.957,3168.963,6964
2890.062,3768.555,6965
2890.314,1667.648,6966
2890.881,13686.855,6967
2890.923,3720.402,6968
2891.091,11702.817,6969
2891.175,14838.957,6970
2891.469,13109.082,6971
2892.33,3547.425,6972
2892.393,4369.869,6973
2892.729,4078.662,6974
2892.897,13108.116,6975
2893.065,4225.83,6976
2893.569,4271.883,6977
2893.611,3918.012,6978
2893.695,4110.288,6979
2894.031,6323.919,6980
2894.094,6342.567,6981
2894.535,1776.818,6982
2894.85,1614.289,6983
2894.913,1596.181,6984
2895.606,6116.859,6985
2895.921,3957.87,6986
2895.942,11120.739,6987
2896.005,6055.077,6988
2896.089,6073.032,6989
2896.131,4057.515,6990
2896.551,11804.835,6991
2897.139,1474.038,6992
2897.202,4051.005,6993
2897.349,11089.092,6994
2897.769,4084.815,6995
2898.147,4475.247,6996
2899.239,14869.26,6997
2899.281,14526.645,6998
2899.533,3292.254,6999
2899.596,2244.858,7000
2899.659,3607.464,7001
2899.743,6952.89,7002
2899.911,1813.046,7003
2899.932,1582.969,7004
2900.457,4267.809,7005
2901.129,11559.093,7006
2901.444,1597.008,7007
2901.633,3186.876,7008
2902.368,11338.068,7009
2902.41,14799.477,7010
2902.725,3235.197,7011
2903.019,3270.918,7012
2903.103,3549.546,7013
2903.208,14493.108,7014
2903.25,6967.611,7015
2903.649,4406.367,7016
2903.775,4199.412,7017
2904.006,3686.55,7018
2904.048,11777.493,7019
2904.153,1432.223,7020
2904.531,1603.904,7021
2904.741,4125.87,7022
2904.93,4281.627,7023
2904.93,6338.892,7024
2904.993,6204.786,7025
2905.224,2428.86,7026
2905.308,7057.932,7027
2905.833,13964.685,7028
2906.043,3301.599,7029
2906.757,3283.203,7030
2906.967,3613.911,7031
2907.198,4229.148,7032
2907.345,2131.5,7033
2908.29,4532.472,7034
2908.353,1772.524,7035
2908.647,1646.165,7036
2908.689,1278.488,7037
2909.004,1167.787,7038
2909.067,11089.218,7039
2909.55,15028.629,7040
2910.285,2455.572,7041
2910.936,3502.926,7042
2911.083,3898.734,7043
2911.125,1217.794,7044
2911.293,4061.358,7045
2911.314,11781.819,7046
2911.986,6338.934,7047
2912.007,6739.047,7048
2912.322,4589.172,7049
2912.406,1673.007,7050
2912.532,6404.979,7051
2913.162,6189.603,7052
2913.183,3831.177,7053
2913.351,6119.505,7054
2913.519,14697.669,7055
2913.834,1191.288,7056
2913.834,6090.651,7057
2913.939,11312.049,7058
2913.981,3188.346,7059
2914.38,4091.598,7060
2914.59,7054.824,7061
2914.632,4232.592,7062
2914.737,4490.913,7063
2915.409,1983.75,7064
2915.745,2022.77,7065
2915.829,3977.505,7066
2915.829,14488.11,7067
2916.018,6728.505,7068
2916.627,1158.734,7069
2917.194,4029.627,7070
2917.32,4105.542,7071
2917.488,2383.248,7072
2918.559,3802.008,7073
2918.706,4699.296,7074
2918.706,11782.512,7075
2919.273,1145.149,7076
2920.05,4072.32,7077
2920.155,11764.284,7078
2920.449,3190.635,7079
2921.31,6344.163,7080
2922.738,1783.832,7081
2922.99,12758.361,7082
2923.431,15016.827,7083
2923.767,4553.178,7084
2923.851,4358.76,7085
2924.019,4070.661,7086
2924.019,6756.666,7087
2924.061,1821.792,7088
2924.775,1951.112,7089
2925.006,4000.227,7090
2925.237,5990.733,7091
2925.468,2115.33,7092
2925.888,3292.443,7093
2925.972,6717.165,7094
2926.035,10927.665,7095
2926.539,3281.775,7096
2927.547,4128.516,7097
2927.694,4225.851,7098
2927.715,6729.807,7099
2927.904,1419.795,7100
2927.925,6122.55,7101
2927.967,10861.494,7102
2928.051,4077.612,7103
2928.093,1175.899,7104
2928.219,2010.261,7105
2928.366,6280.365,7106
2928.555,2490.684,7107
2928.954,3848.229,7108
2929.08,1246.239,7109
2929.395,11774.364,7110
2929.731,1116.562,7111
2930.109,1226.608,7112
2930.109,3970.47,7113
2930.529,1267.182,7114
2930.529,14658.315,7115
2930.571,6326.46,7116
2930.844,1662.484,7117
2931.012,7146.993,7118
2931.453,7046.949,7119
2931.6,2240.112,7120
2932.461,1475.972,7121
2932.482,11174.646,7122
2932.587,2420.859,7123
2932.587,15014.139,7124
2932.797,6723.297,7125
2932.818,4213.356,7126
2932.881,4352.88,7127
2932.923,3504.9,7128
2933.28,3923.514,7129
2933.322,3914.526,7130
2933.511,6961.437,7131
2933.532,4066.671,7132
2933.616,1926.338,7133
2933.826,11444.832,7134
2933.973,1606.59,7135
2934.099,14649.81,7136
2934.351,1106.967,7137
2934.687,14628.033,7138
2934.855,13991.88,7139
2934.876,7079.268,7140
2934.96,1541.562,7141
2935.191,11349.786,7142
2935.233,7332.864,7143
2935.464,1584.664,7144
2935.611,1701.71,7145
2935.632,1143.089,7146
2935.863,6175.491,7147
2935.884,2119.614,7148
2936.073,6341.412,7149
2936.556,1506.763,7150
2936.976,6761.811,7151
2937.207,1095.032,7152
2937.585,6044.178,7153
2937.69,6734.196,7154
2937.858,1716.355,7155
2937.921,3840.669,7156
2937.942,6748.371,7157
2938.173,6418.545,7158
2938.782,13874.805,7159
2938.95,4086.642,7160
2939.076,3740.625,7161
2939.412,11162.298,7162
2939.538,4174.632,7163
2939.811,11279.394,7164
2939.832,11581.836,7165
2940.126,1583.663,7166
2940.273,1501,7167
2940.609,1818.243,7168
2940.609,2941.26,7169
2940.714,1444.132,7170
2941.365,1373.679,7171
2941.47,10954.881,7172
2941.554,1929.003,7173
2942.1,4236.288,7174
2942.163,4053.903,7175
2942.331,6627.348,7176
2942.394,1218.082,7177
2942.478,1548.143,7178
2943.024,6692.826,7179
2943.276,3893.253,7180
2943.528,1271.64,7181
2943.591,1471.945,7182
2943.801,3916.059,7183
2943.99,6100.773,7184
2944.116,1588.075,7185
2944.221,2839.746,7186
2944.242,2036.248,7187
2944.473,1229.647,7188
2944.956,6122.256,7189
2945.397,2171.148,7190
2945.691,11529.441,7191
2945.754,11134.011,7192
2945.817,7426.65,7193
2946.174,6702.885,7194
2946.258,1363.828,7195
2946.3,7129.584,7196
2946.321,3590.37,7197
2946.405,1694.679,7198
2946.804,3903.522,7199
2946.888,8810.487,7200
2946.993,1956.507,7201
2946.993,2349.669,7202
2947.077,6110.958,7203
2947.686,1645.9,7204
2947.938,6750.681,7205
2948.043,1114.573,7206
2948.064,11798.157,7207
2948.274,1527.448,7208
2948.295,14618.058,7209
2948.904,3242.652,7210
2949.723,6892.494,7211
2949.912,3966.375,7212
2949.975,7167.426,7213
2950.017,11357.22,7214
2950.08,11364.213,7215
2950.29,6132.609,7216
2950.353,6926.157,7217
2950.395,3382.638,7218
2950.521,6327.783,7219
2950.626,4198.698,7220
2950.689,6921.579,7221
2950.836,10924.137,7222
2950.878,2794.26,7223
2950.941,1584.721,7224
2951.487,13949.061,7225
2951.571,2089.765,7226
2951.697,6036.576,7227
2951.886,6820.527,7228
2951.949,3908.982,7229
2952.054,1350.569,7230
2952.369,1204.529,7231
2952.39,1691.878,7232
2952.747,3843.861,7233
2952.852,4156.74,7234
2953.209,1089.096,7235
2953.23,4188.135,7236
2953.251,1810.282,7237
2953.482,6144.579,7238
2953.986,6291.474,7239
2954.322,6971.139,7240
2954.49,6646.269,7241
2954.742,3948.063,7242
2955.309,1705.954,7243
2955.603,1475.863,7244
2955.813,11750.886,7245
2956.023,1429.319,7246
2956.086,1180.2,7247
2956.149,2853.795,7248
2956.233,7359.597,7249
2956.317,1338.506,7250
2956.401,1580.391,7251
2956.653,4250.505,7252
2956.968,6084.204,7253
2957.199,11704.77,7254
2957.367,14616.777,7255
2957.556,3797.346,7256
2957.598,5976.012,7257
2957.703,6783.105,7258
2958.186,3214.512,7259
2958.669,4204.284,7260
2958.732,1542.601,7261
2958.732,3032.316,7262
2959.173,6957.825,7263
2959.383,7221.627,7264
2959.656,1289.797,7265
2959.803,11231.262,7266
2959.908,6973.134,7267
2960.034,1560.075,7268
2960.034,11355.477,7269
2960.328,3967.614,7270
2960.328,11395.188,7271
2960.433,1187.8,7272
2960.475,4081.812,7273
2960.538,8815.317,7274
2960.643,7028.721,7275
2960.706,6778.233,7276
2960.811,1677.568,7277
2961.021,1933.197,7278
2961.273,14667.912,7279
2961.714,14736.687,7280
2961.735,2076.146,7281
2962.092,7099.218,7282
2962.407,4189.311,7283
2962.47,1709.446,7284
2962.554,7204.911,7285
2962.722,2829.225,7286
2962.932,6392.526,7287
2963.037,6121.269,7288
2963.184,1741.807,7289
2963.331,6636.714,7290
2963.541,2795.604,7291
2963.667,11712.288,7292
2964.045,1979.943,7293
2964.087,6761.223,7294
2964.129,14965.713,7295
2964.717,6919.878,7296
2965.368,7249.851,7297
2965.41,4328.52,7298
2965.641,1368.238,7299
2965.767,1316.431,7300
2965.83,1960.449,7301
2966.061,6945.708,7302
2966.145,1904.419,7303
2966.187,7037.52,7304
2966.649,1915.563,7305
2966.796,1507.649,7306
2967.573,7007.217,7307
2967.699,6777.183,7308
2967.846,3790.458,7309
2968.056,1266.586,7310
2968.266,2052.492,7311
2968.266,6042.33,7312
2968.476,6767.712,7313
2969.001,4233.747,7314
2969.232,6698.979,7315
2969.295,1193.959,7316
2969.421,7233.261,7317
2969.484,3836.994,7318
2970.051,1073.356,7319
2970.366,1500.507,7320
2970.744,6318.039,7321
2971.647,3972.297,7322
2972.088,5231.73,7323
2972.088,7018.137,7324
2972.13,14885.85,7325
2972.655,3950.331,7326
2972.781,2738.316,7327
2973.222,3821.034,7328
2973.495,4212.117,7329
2973.852,1599.65,7330
2973.873,7113.96,7331
2974.188,6750.072,7332
2974.461,2080.096,7333
2974.524,1316.372,7334
2974.734,6676.425,7335
2974.86,3168.333,7336
2975.154,2055.297,7337
2975.238,6643.497,7338
2975.364,3551.877,7339
2975.448,1964.485,7340
2975.574,2013.7,7341
2975.721,3917.529,7342
2976.078,5442.759,7343
2976.12,11480.973,7344
2976.225,6758.934,7345
2976.288,4571.742,7346
2976.498,6392.274,7347
2976.939,6795.348,7348
2977.317,6721.974,7349
2977.737,11679.129,7350
2978.094,7440.468,7351
2978.745,4880.862,7352
2979.144,7066.773,7353
2979.375,3990.714,7354
2980.026,11177.964,7355
2980.047,3901.17,7356
2980.215,4585.539,7357
2980.404,1878.511,7358
2980.572,1930.66,7359
2980.887,6655.32,7360
2980.929,14161.119,7361
2980.971,7115.871,7362
2980.992,6703.116,7363
2981.202,3641.82,7364
2981.433,1266.394,7365
2981.958,5214.174,7366
2982,2065.22,7367
2982.021,5233.662,7368
2982.21,3489.15,7369
2982.336,1235.138,7370
2982.567,6743.52,7371
2982.63,6687.093,7372
2983.218,7147.854,7373
2983.617,6852.195,7374
2984.289,7163.121,7375
2984.604,7240.359,7376
2985.129,3977.61,7377
2985.402,6331.353,7378
2985.528,1341.335,7379
2985.612,1050.195,7380
2985.633,6723.675,7381
2985.822,7177.023,7382
2985.843,14886.186,7383
2986.746,7197.582,7384
2986.767,10625.916,7385
2987.019,2978.577,7386
2987.838,6607.503,7387
2987.964,1082.061,7388
2988.09,7332.255,7389
2988.258,6732.39,7390
2988.405,7185.99,7391
2988.783,4072.131,7392
2988.804,1149.607,7393
2989.098,14858.676,7394
2989.203,7413,7395
2989.371,6665.757,7396
2989.392,4265.1,7397
2989.791,3952.704,7398
2989.812,7002.072,7399
2990.883,3992.604,7400
2991.198,2086.069,7401
2991.576,2318.505,7402
2991.807,1041.056,7403
2991.891,13202.007,7404
2992.059,7203.189,7405
2992.164,4202.625,7406
2992.164,11697.63,7407
2992.374,6380.052,7408
2992.374,6655.404,7409
2992.647,1329.67,7410
2992.836,3915.282,7411
2993.025,6371.547,7412
2993.781,3880.422,7413
2994.117,1983.738,7414
2994.6,11665.248,7415
2994.915,1614.22,7416
2994.957,11508.42,7417
2995.062,6970.782,7418
2995.545,11675.307,7419
2995.776,3578.673,7420
2995.818,3544.464,7421
2996.049,4285.974,7422
2996.301,3890.229,7423
2996.385,6959.841,7424
2996.616,1136.014,7425
2996.721,3813.894,7426
2997.12,11599.224,7427
2997.771,1626.196,7428
2997.96,4213.713,7429
2998.149,11546.997,7430
2998.401,6990.081,7431
2998.527,6351.912,7432
2998.548,7236.915,7433
2998.758,6966.876,7434
2998.8,9482.466,7435
2998.905,5443.011,7436
2998.926,2019.278,7437
2999.619,1037.102,7438
3000.249,7557.669,7439
3000.669,6423.9,7440
3001.005,6640.914,7441
3001.509,1947.565,7442
3001.551,3771.579,7443
3001.698,1091.307,7444
3001.992,1220.18,7445
3002.685,3623.928,7446
3002.748,3765.006,7447
3003.168,3896.298,7448
3003.21,7020.909,7449
3003.378,1666.745,7450
3003.651,6994.827,7451
3003.693,6121.437,7452
3003.84,1973.706,7453
3004.197,6431.901,7454
3004.26,1064.244,7455
3004.449,3705.534,7456
3004.449,7189.14,7457
3004.47,1982.133,7458
3004.68,7000.539,7459
3004.953,4199.958,7460
3004.974,3862.95,7461
3005.457,1992.921,7462
3005.478,6968.199,7463
3005.583,1458.603,7464
3005.73,14738.304,7465
3005.94,6725.166,7466
3006.087,3970.05,7467
3006.171,14698.782,7468
3006.339,1446.537,7469
3006.57,6635.076,7470
3007.221,1495.71,7471
3007.305,1085.408,7472
3007.725,10624.845,7473
3007.83,1650.627,7474
3007.998,1788.564,7475
3008.145,3926.328,7476
3008.376,11668.062,7477
3009.993,1628.747,7478
3010.497,1101.683,7479
3010.749,4462.626,7480
3010.896,1265.403,7481
3011.106,1527.958,7482
3011.148,6432.132,7483
3011.148,7013.916,7484
3011.526,6382.551,7485
3012.093,3758.139,7486
3012.261,1502.067,7487
3012.408,1966.247,7488
3012.597,6375.474,7489
3012.849,4522.161,7490
3013.059,14702.142,7491
3013.584,4390.134,7492
3013.689,4319.112,7493
3013.71,3913.959,7494
3013.752,3751.44,7495
3013.773,1987.682,7496
3015.243,7184.436,7497
3015.327,3933.762,7498
3015.474,1638.237,7499
3015.747,7548.765,7500
3015.831,1543.382,7501
3016.587,3630.354,7502
3017.028,1508.833,7503
3017.112,3771.936,7504
3017.322,3068.856,7505
3017.679,3410.421,7506
3017.7,4171.314,7507
3017.847,4253.886,7508
3018.162,1551.768,7509
3018.561,6761.433,7510
3018.855,1956.683,7511
3019.086,1465.013,7512
3019.548,11537.337,7513
3019.569,11481.456,7514
3020.073,7602.147,7515
3020.094,1446.602,7516
3020.241,7030.359,7517
3020.43,2186.562,7518
3020.85,4378.857,7519
3021.144,6127.464,7520
3021.354,2266.908,7521
3021.501,10689.945,7522
3021.984,3365.775,7523
3022.005,1129.533,7524
3022.341,3791.214,7525
3022.74,3923.367,7526
3022.887,6739.005,7527
3022.929,13629.84,7528
3022.992,1965.014,7529
3024.588,1481.388,7530
3024.609,1344.346,7531
3024.672,1579.179,7532
3025.722,9472.428,7533
3025.89,3383.667,7534
3025.932,6694.191,7535
3026.478,14905.359,7536
3026.667,7065.072,7537
3026.709,4138.932,7538
3027.108,1466.506,7539
3027.612,4248.3,7540
3027.717,1103.584,7541
3027.948,3158.169,7542
3028.326,14854.077,7543
3028.368,1173.413,7544
3028.473,3864.966,7545
3028.746,1518.777,7546
3028.956,3922.842,7547
3028.998,1951.496,7548
3029.229,11057.445,7549
3029.502,1989.748,7550
3030.3,6386.331,7551
3030.741,6711.579,7552
3031.077,14896.917,7553
3031.14,1569.324,7554
