  22      1	   6.3365123648e-01    4.5190238203e+01     8.12216e+00 -5.56093e-02  3.25506e+00 -2.22861e-02 -9.21310e-04 -5.76905e+00 -3.69227e-04 -2.31202e+00  6.65190e-05  2.90261e-02  2.66583e-05  1.16326e-02  4.08650e-02 -2.79786e-04 -9.92141e-07  1.11093e-06 -4.90765e-10 -2.73137e-06  3.86760e-06 -2.64798e-08
  23      2	   6.5364248627e-01    4.5191301508e+01     8.17808e+00 -8.23870e-02  3.15094e+00 -3.17430e-02  6.01473e-03 -5.79921e+00  2.31742e-03 -2.23439e+00  4.69382e-05  1.48197e-02  1.80849e-05  5.70989e-03  2.08917e-02 -2.10465e-04  1.42091e-06 -1.22252e-06  1.15846e-09 -2.75208e-06  3.89430e-06 -3.92315e-08
  23      3	   6.5364387046e-01    4.5191298520e+01     8.23906e+00  7.11778e-02  3.13476e+00  2.70815e-02  1.37355e-03 -5.76801e+00  5.22602e-04 -2.19459e+00  5.92828e-05  1.46539e-02  2.25557e-05  5.57545e-03  2.09308e-02  1.80824e-04  2.05162e-06  6.90118e-07  1.12720e-09 -2.73507e-06  3.92334e-06  3.38941e-08
  23      4	   6.5364426115e-01    4.5191304174e+01     8.30754e+00  1.57000e-01  3.17052e+00  5.99181e-02  6.39739e-03 -5.88471e+00  2.44153e-03 -2.24586e+00  4.72240e-05  1.47862e-02  1.80227e-05  5.64308e-03  2.08643e-02  3.94304e-04 -1.99137e-06 -1.52889e-06  3.35377e-09 -2.79557e-06  3.95595e-06  7.47616e-08
  23      1	   6.5365272082e-01    4.5191300007e+01     8.12549e+00 -5.70585e-02  3.10187e+00 -2.17818e-02 -3.01568e-04 -5.77017e+00 -1.15123e-04 -2.20274e+00  6.26830e-05  1.48209e-02  2.39290e-05  5.65781e-03  2.08711e-02 -1.46559e-04 -1.02597e-06  1.11129e-06 -9.60918e-10 -2.73227e-06  3.86925e-06 -2.71704e-08
  24      4	   6.6243501622e-01    4.5192310434e+01     8.31058e+00  1.56698e-01  3.06273e+00  5.77484e-02  4.30553e-03 -5.88572e+00  1.58673e-03 -2.16909e+00  5.70574e-05  8.56134e-03  2.10276e-05  3.15514e-03  1.20789e-02  2.27750e-04 -2.00653e-06 -1.52913e-06  3.32192e-09 -2.78853e-06  3.95741e-06  7.46179e-08
  24      1	   6.6245764163e-01    4.5192305226e+01     8.12707e+00 -5.76204e-02  2.96433e+00 -2.10169e-02  5.08341e-05 -5.77067e+00  1.85416e-05 -2.10484e+00  6.18452e-05  8.56993e-03  2.25579e-05  3.12586e-03  1.20700e-02 -8.55749e-05 -1.04053e-06  1.11142e-06 -1.14131e-09 -2.74014e-06  3.87002e-06 -2.74381e-08
  25      4	   6.7572635963e-01    4.5185951845e+01     8.31374e+00  1.54592e-01  3.90572e+00  7.26259e-02 -1.57742e-03 -5.88665e+00 -7.41059e-04 -2.76550e+00  6.30860e-05 -9.57748e-04  2.96372e-05 -4.49941e-04 -1.36223e-03 -2.53301e-05 -2.03411e-06 -1.52870e-06  2.24473e-09 -2.78959e-06  3.95892e-06  7.36152e-08
  25      2	   6.7573026610e-01    4.5185949737e+01     8.17062e+00 -8.37928e-02  3.79993e+00 -3.89697e-02  3.83287e-04 -5.79649e+00  1.78256e-04 -2.69579e+00  6.23027e-05 -7.71998e-04  2.89753e-05 -3.59035e-04 -1.09506e-03  1.12302e-05  1.37903e-06 -1.22201e-06 -6.25549e-10 -2.75257e-06  3.89077e-06 -3.99013e-08
  25      3	   6.7573227048e-01    4.5185946905e+01     8.22922e+00  6.95154e-02  3.86523e+00  3.26511e-02  1.09058e-03 -5.76459e+00  5.12242e-04 -2.70760e+00  6.28334e-05 -7.07118e-04  2.95126e-05 -3.32130e-04 -1.01020e-03 -8.53355e-06  2.01015e-06  6.89641e-07 -6.80088e-10 -2.72757e-06  3.91868e-06  3.31027e-08
  25      1	   6.7574086184e-01    4.5185951776e+01     8.12779e+00 -5.95914e-02  3.78549e+00 -2.77545e-02 -5.81868e-04 -5.77087e+00 -2.71003e-04 -2.68777e+00  6.18339e-05 -9.22732e-04  2.87989e-05 -4.29760e-04 -1.29894e-03  9.52348e-06 -1.06734e-06  1.11212e-06 -1.97664e-09 -2.73355e-06  3.87038e-06 -2.83768e-08
  26      3	   7.0434541843e-01    4.5191927749e+01     8.22229e+00  6.71064e-02  3.10231e+00  2.53196e-02  8.82454e-05 -5.76227e+00  3.32955e-05 -2.17414e+00  6.29659e-05 -2.08475e-02  2.37574e-05 -7.86587e-03 -2.97480e-02 -2.42790e-04  1.96368e-06  6.88403e-07 -3.07734e-09 -2.72723e-06  3.91532e-06  3.19550e-08
  26      2	   7.0434858596e-01    4.5191935235e+01     8.16648e+00 -8.53877e-02  2.99598e+00 -3.13256e-02 -5.89306e-03 -5.79516e+00 -2.16195e-03 -2.12603e+00  4.07235e-05 -2.11411e-02  1.49399e-05 -7.75589e-03 -2.97983e-02  3.11567e-04  1.33187e-06 -1.22220e-06 -2.70179e-09 -2.75233e-06  3.88875e-06 -4.06603e-08
  26      4	   7.0435665648e-01    4.5191937250e+01     8.32500e+00  1.54174e-01  3.21685e+00  5.95741e-02 -7.47367e-03 -5.89063e+00 -2.88789e-03 -2.27619e+00  3.66187e-05 -2.11298e-02  1.41498e-05 -8.16474e-03 -2.98712e-02 -5.53196e-04 -2.08180e-06 -1.52977e-06  2.54710e-09 -2.79150e-06  3.96423e-06  7.34151e-08
  26      1	   7.0436598789e-01    4.5191928121e+01     8.13438e+00 -6.10325e-02  2.97722e+00 -2.23382e-02  9.68517e-04 -5.77315e+00  3.54482e-04 -2.11300e+00  6.55310e-05 -2.11887e-02  2.39847e-05 -7.75517e-03 -2.98538e-02  2.23993e-04 -1.11293e-06  1.11240e-06 -2.23160e-09 -2.74214e-06  3.87346e-06 -2.90627e-08
  27      1	   7.1165111270e-01    4.5193299860e+01     8.13557e+00 -6.14231e-02  2.79557e+00 -2.11064e-02  1.33904e-03 -5.77337e+00  4.60125e-04 -1.98386e+00  6.81020e-05 -2.63732e-02  2.34014e-05 -9.06244e-03 -3.71625e-02  2.80574e-04 -1.12470e-06  1.11248e-06 -2.36276e-09 -2.74243e-06  3.87400e-06 -2.92485e-08
  27      3	   7.1181143854e-01    4.5193395159e+01     8.21998e+00  6.64770e-02  2.91853e+00  2.36029e-02 -1.72912e-04 -5.76131e+00 -6.13929e-05 -2.04557e+00  6.18472e-05 -2.60504e-02  2.19590e-05 -9.24928e-03 -3.71675e-02 -3.00584e-04  1.95159e-06  6.88084e-07 -3.73518e-09 -2.72714e-06  3.91420e-06  3.16551e-08
  28      4	   7.5857979870e-01    4.5190833083e+01     8.34435e+00  1.50783e-01  3.49452e+00  6.31462e-02 -2.29469e-02 -5.89697e+00 -9.60991e-03 -2.46959e+00 -1.68100e-04 -5.95355e-02 -7.03982e-05 -2.49328e-02 -8.42450e-02 -1.52231e-03 -2.17954e-06 -1.53045e-06  1.54244e-09 -2.79536e-06  3.97309e-06  7.17939e-08
  28      1	   7.5859244221e-01    4.5190835844e+01     8.14450e+00 -6.55449e-02  3.06946e+00 -2.47022e-02  2.07359e-03 -5.77638e+00  7.81484e-04 -2.17697e+00  8.34818e-05 -5.96963e-02  3.14622e-05 -2.24980e-02 -8.41601e-02  6.77298e-04 -1.20698e-06  1.11380e-06 -3.59432e-09 -2.73727e-06  3.87792e-06 -3.12087e-08
  29      4	   5.8959171368e-01    4.5175241112e+01     8.28555e+00  1.57374e-01  5.08267e+00  9.65390e-02  1.85713e-02 -5.87743e+00  1.13924e-02 -3.60544e+00 -1.26930e-04  6.01503e-02 -7.78640e-05  3.68985e-02  8.47768e-02  1.61024e-03 -1.88593e-06 -1.52624e-06  2.81741e-09 -2.78378e-06  3.94509e-06  7.49323e-08
  29      1	   5.8960875033e-01    4.5175244714e+01     8.11378e+00 -5.42286e-02  5.23037e+00 -3.49572e-02 -4.16986e-03 -5.76667e+00 -2.68801e-03 -3.71736e+00  1.05418e-04  6.02931e-02  6.79554e-05  3.88666e-02  8.48245e-02 -5.66920e-04 -9.25216e-07  1.11097e-06 -9.62099e-11 -2.73741e-06  3.86328e-06 -2.58200e-08
  30      4	   6.2642255713e-01    4.5183447172e+01     8.29802e+00  1.56942e-01  4.11760e+00  7.78771e-02  1.12211e-02 -5.88164e+00  5.56807e-03 -2.91855e+00 -1.76470e-06  3.40652e-02 -8.75670e-07  1.69036e-02  4.80491e-02  9.08766e-04 -1.94714e-06 -1.52767e-06  2.96008e-09 -2.78617e-06  3.95131e-06  7.47322e-08
  30      2	   6.2643130721e-01    4.5183444228e+01     8.18279e+00 -8.09237e-02  4.20686e+00 -4.16037e-02  1.17920e-02 -5.80105e+00  6.06237e-03 -2.98238e+00 -7.02938e-06  3.41283e-02 -3.61388e-06  1.75457e-02  4.81318e-02 -4.75997e-04  1.46433e-06 -1.22218e-06  3.27769e-09 -2.74495e-06  3.89643e-06 -3.85336e-08
  30      3	   6.2643292272e-01    4.5183445299e+01     8.24638e+00  7.35332e-02  4.13934e+00  3.69106e-02  2.43975e-03 -5.77079e+00  1.22465e-03 -2.89670e+00  4.85736e-05  3.37200e-02  2.43819e-05  1.69260e-02  4.81830e-02  4.29651e-04  2.09439e-06  6.91461e-07  3.62088e-09 -2.73545e-06  3.92671e-06  3.50148e-08
  30      1	   6.2643710146e-01    4.5183450857e+01     8.12031e+00 -5.59987e-02  4.13993e+00 -2.85495e-02 -2.09431e-03 -5.76871e+00 -1.06773e-03 -2.94103e+00  7.42646e-05  3.41420e-02  3.78619e-05  1.74064e-02  4.80589e-02 -3.31418e-04 -9.83760e-07  1.11121e-06 -6.92038e-10 -2.73132e-06  3.86668e-06 -2.66649e-08
  31      4	   6.5705639800e-01    4.5176850913e+01     8.30685e+00  1.53770e-01  5.03600e+00  9.32226e-02  4.44584e-04 -5.88459e+00  2.69527e-04 -3.56752e+00  6.23636e-05  1.22598e-02  3.78077e-05  7.43247e-03  1.72966e-02  3.20183e-04 -2.00589e-06 -1.52751e-06  1.63775e-09 -2.79616e-06  3.95563e-06  7.32236e-08
  31      2	   6.5706414247e-01    4.5176849404e+01     8.17283e+00 -8.28624e-02  5.00361e+00 -5.07304e-02  4.03865e-03 -5.79758e+00  2.47256e-03 -3.54942e+00  5.35786e-05  1.24763e-02  3.28022e-05  7.63832e-03  1.75809e-02 -1.78247e-04  1.40667e-06 -1.22155e-06  8.47349e-10 -2.74554e-06  3.89181e-06 -3.94580e-08
  31      3	   6.5706866466e-01    4.5176849076e+01     8.23312e+00  7.12047e-02  5.04139e+00  4.36008e-02  2.00669e-03 -5.76634e+00  1.22876e-03 -3.53090e+00  5.84217e-05  1.23754e-02  3.57734e-05  7.57784e-03  1.76687e-02  1.52809e-04  2.03729e-06  6.90738e-07  1.23510e-09 -2.73538e-06  3.92052e-06  3.39070e-08
  31      1	   6.5707141880e-01    4.5176853148e+01     8.12377e+00 -5.93938e-02  4.97869e+00 -3.63997e-02 -2.36474e-03 -5.76994e+00 -1.44924e-03 -3.53613e+00  6.69470e-05  1.23256e-02  4.10288e-05  7.55377e-03  1.73543e-02 -1.26879e-04 -1.04059e-06  1.11229e-06 -1.98543e-09 -2.74055e-06  3.86844e-06 -2.82825e-08
  32      4	   6.6324661127e-01    4.5181912189e+01     8.30950e+00  1.54471e-01  4.40051e+00  8.18042e-02  4.81431e-04 -5.88543e+00  2.54954e-04 -3.11678e+00  6.26644e-05  7.90522e-03  3.31855e-05  4.18641e-03  1.11516e-02  2.07305e-04 -2.01404e-06 -1.52811e-06  2.05889e-09 -2.79645e-06  3.95690e-06  7.35577e-08
  32      2	   6.6325483275e-01    4.5181911788e+01     8.17283e+00 -8.31338e-02  4.34315e+00 -4.41784e-02  2.98944e-03 -5.79749e+00  1.58862e-03 -3.08086e+00  5.81114e-05  8.06219e-03  3.08811e-05  4.28435e-03  1.13585e-02 -1.15538e-04  1.39864e-06 -1.22184e-06  3.72132e-10 -2.75277e-06  3.89182e-06 -3.95874e-08
  32      3	   6.6325956530e-01    4.5181913621e+01     8.23261e+00  7.06026e-02  4.38109e+00  3.75721e-02  1.60284e-03 -5.76602e+00  8.52973e-04 -3.06846e+00  6.04997e-05  8.00669e-03  3.21957e-05  4.26086e-03  1.14310e-02  9.80323e-05  2.02945e-06  6.90270e-07  5.18194e-10 -2.72775e-06  3.92028e-06  3.36203e-08
  32      1	   6.6326320958e-01    4.5181917150e+01     8.12553e+00 -5.91659e-02  4.31573e+00 -3.14249e-02 -1.46850e-03 -5.77039e+00 -7.79969e-04 -3.06484e+00  6.39320e-05  7.94763e-03  3.39563e-05  4.22125e-03  1.11920e-02 -8.14939e-05 -1.04821e-06  1.11210e-06 -1.85464e-09 -2.74062e-06  3.86929e-06 -2.81741e-08
  33      3	   6.8363398218e-01    4.5178635063e+01     8.22450e+00  6.90382e-02  4.83284e+00  4.05678e-02  1.26252e-03 -5.76327e+00  7.41876e-04 -3.38658e+00  6.40260e-05 -6.21569e-03  3.76226e-05 -3.65243e-03 -8.87086e-03 -7.44642e-05  1.99210e-06  6.89755e-07 -1.07709e-09 -2.73516e-06  3.91643e-06  3.28753e-08
  33      1	   6.8364199652e-01    4.5178638606e+01     8.12835e+00 -6.12675e-02  4.72713e+00 -3.56308e-02 -1.47999e-03 -5.77136e+00 -8.60702e-04 -3.35639e+00  6.02498e-05 -6.55287e-03  3.50389e-05 -3.81090e-03 -9.22838e-03  6.95587e-05 -1.08532e-06  1.11278e-06 -2.60213e-09 -2.73425e-06  3.87064e-06 -2.91749e-08
  34      3	   7.1108366034e-01    4.5183144047e+01     8.21786e+00  6.67583e-02  4.25998e+00  3.46063e-02  3.68037e-04 -5.76119e+00  1.90783e-04 -2.98649e+00  6.42458e-05 -2.55654e-02  3.33038e-05 -1.32526e-02 -3.64669e-02 -2.96242e-04  1.94675e-06  6.88641e-07 -3.38377e-09 -2.72740e-06  3.91319e-06  3.17890e-08
  34      1	   7.1110080576e-01    4.5183148657e+01     8.13489e+00 -6.28222e-02  4.10786e+00 -3.17232e-02 -1.67952e-04 -5.77376e+00 -8.48105e-05 -2.91556e+00  6.12244e-05 -2.59818e-02  3.09163e-05 -1.31200e-02 -3.66055e-02  2.82687e-04 -1.12974e-06  1.11315e-06 -2.89606e-09 -2.73536e-06  3.87368e-06 -2.99147e-08
  35      4	   5.9098917020e-01    4.5165660830e+01     8.28573e+00  1.55274e-01  6.32993e+00  1.18623e-01  1.48392e-02 -5.87796e+00  1.13365e-02 -4.49050e+00 -8.62994e-05  5.91918e-02 -6.59289e-05  4.52199e-02  8.34203e-02  1.56330e-03 -1.89388e-06 -1.52536e-06  1.96225e-09 -2.78423e-06  3.94518e-06  7.39329e-08
  35      2	   5.9099283671e-01    4.5165656264e+01     8.18766e+00 -7.91713e-02  6.56465e+00 -6.34774e-02  1.86827e-02 -5.80330e+00  1.49793e-02 -4.65293e+00 -1.28454e-04  5.92776e-02 -1.02991e-04  4.75272e-02  8.36169e-02 -8.08536e-04  1.51645e-06 -1.22124e-06  6.20968e-09 -2.74580e-06  3.89848e-06 -3.76964e-08
  35      3	   5.9099631733e-01    4.5165652561e+01     8.25445e+00  7.67675e-02  6.44201e+00  5.99116e-02  4.19365e-03 -5.77431e+00  3.27284e-03 -4.50644e+00  2.03695e-05  5.85493e-02  1.58969e-05  4.56936e-02  8.36876e-02  7.78311e-04  2.14557e-06  6.93643e-07  7.57617e-09 -2.72860e-06  3.93029e-06  3.65525e-08
  35      1	   5.9100331013e-01    4.5165658891e+01     8.11341e+00 -5.57102e-02  6.46609e+00 -4.43990e-02 -5.57006e-03 -5.76716e+00 -4.43913e-03 -4.59621e+00  1.19107e-04  5.93167e-02  9.49240e-05  4.72732e-02  8.34403e-02 -5.72932e-04 -9.33268e-07  1.11161e-06 -5.32525e-10 -2.73043e-06  3.86312e-06 -2.65256e-08
  36      4	   6.0738610237e-01    4.5168376474e+01     8.29089e+00  1.54887e-01  6.01778e+00  1.12422e-01  1.12500e-02 -5.87963e+00  8.16562e-03 -4.26761e+00 -2.78035e-05  4.75463e-02 -2.01806e-05  3.45105e-02  6.70312e-02  1.25225e-03 -1.92170e-06 -1.52589e-06  1.86273e-09 -2.79292e-06  3.94779e-06  7.37513e-08
  36      2	   6.0739784312e-01    4.5168372130e+01     8.18389e+00 -8.00896e-02  6.18543e+00 -6.05321e-02  1.50395e-02 -5.80190e+00  1.13669e-02 -4.38511e+00 -6.11718e-05  4.76530e-02 -4.62340e-05  3.60164e-02  6.72057e-02 -6.57688e-04  1.48915e-06 -1.22132e-06  4.86399e-09 -2.74575e-06  3.89683e-06 -3.81351e-08
  36      1	   6.0740431388e-01    4.5168385704e+01     8.11591e+00 -5.66300e-02  6.10378e+00 -4.25900e-02 -4.78096e-03 -5.76787e+00 -3.59564e-03 -4.33788e+00  1.01334e-04  4.76517e-02  7.62109e-05  3.58376e-02  6.70461e-02 -4.67821e-04 -9.59933e-07  1.11178e-06 -9.13586e-10 -2.73109e-06  3.86445e-06 -2.69646e-08
  36      3	   6.0741409521e-01    4.5168377270e+01     8.24906e+00  7.53834e-02  6.10116e+00  5.57550e-02  3.65465e-03 -5.77235e+00  2.70305e-03 -4.26933e+00  3.30465e-05  4.70706e-02  2.44418e-05  3.48143e-02  6.72617e-02  6.14670e-04  2.11862e-06  6.92911e-07  5.98295e-09 -2.73591e-06  3.92786e-06  3.58947e-08
  37      4	   6.1570124850e-01    4.5171959468e+01     8.29381e+00  1.55155e-01  5.57598e+00  1.04312e-01  1.01951e-02 -5.88055e+00  6.85420e-03 -3.95353e+00 -9.02578e-06  4.16558e-02 -6.06809e-06  2.80055e-02  5.87381e-02  1.09884e-03 -1.93453e-06 -1.52638e-06  2.02478e-09 -2.78575e-06  3.94923e-06  7.38798e-08
  37      2	   6.1571486830e-01    4.5171956916e+01     8.18268e+00 -8.05131e-02  5.70917e+00 -5.61752e-02  1.33729e-02 -5.80139e+00  9.33049e-03 -4.04772e+00 -3.38910e-05  4.17472e-02 -2.36463e-05  2.91277e-02  5.88732e-02 -5.79277e-04  1.47656e-06 -1.22151e-06  4.18414e-09 -2.74560e-06  3.89631e-06 -3.83374e-08
  37      1	   6.1571943128e-01    4.5171967215e+01     8.11754e+00 -5.67816e-02  5.63422e+00 -3.94110e-02 -4.05236e-03 -5.76829e+00 -2.81266e-03 -4.00366e+00  9.11764e-05  4.17468e-02  6.32837e-05  2.89756e-02  5.87466e-02 -4.10925e-04 -9.72127e-07  1.11172e-06 -9.78491e-10 -2.73132e-06  3.86529e-06 -2.70372e-08
  37      3	   6.1572069988e-01    4.5171960427e+01     8.24708e+00  7.46388e-02  5.63831e+00  5.10286e-02  3.27392e-03 -5.77154e+00  2.23830e-03 -3.94585e+00  3.94372e-05  4.12452e-02  2.69622e-05  2.81983e-02  5.89324e-02  5.33361e-04  2.10627e-06  6.92431e-07  5.03728e-09 -2.72830e-06  3.92698e-06  3.55407e-08
  38      4	   6.4259118703e-01    4.5173603438e+01     8.30177e+00  1.53932e-01  5.41857e+00  1.00472e-01  3.32835e-03 -5.88293e+00  2.17242e-03 -3.83979e+00  5.05221e-05  2.25024e-02  3.29758e-05  1.46873e-02  3.17444e-02  5.88610e-04 -1.98186e-06 -1.52696e-06  1.56698e-09 -2.78760e-06  3.95317e-06  7.33002e-08
  38      2	   6.4259685809e-01    4.5173599189e+01     8.17549e+00 -8.20665e-02  5.44496e+00 -5.46571e-02  7.18380e-03 -5.79858e+00  4.78448e-03 -3.86191e+00  3.41105e-05  2.27446e-02  2.27179e-05  1.51481e-02  3.20604e-02 -3.21825e-04  1.43030e-06 -1.22144e-06  1.97985e-09 -2.74565e-06  3.89303e-06 -3.90786e-08
  38      3	   6.4259937463e-01    4.5173599789e+01     8.23718e+00  7.24344e-02  5.45437e+00  4.79634e-02  2.52401e-03 -5.76783e+00  1.67131e-03 -3.81925e+00  5.29082e-05  2.25172e-02  3.50339e-05  1.49101e-02  3.21561e-02  2.82769e-04  2.06059e-06  6.91400e-07  2.59483e-09 -2.72808e-06  3.92241e-06  3.44922e-08
  38      1	   6.4260344207e-01    4.5173607334e+01     8.12103e+00 -5.87001e-02  5.41057e+00 -3.91085e-02 -3.18492e-03 -5.76913e+00 -2.12193e-03 -3.84364e+00  7.43499e-05  2.25971e-02  4.95350e-05  1.50551e-02  3.18094e-02 -2.29922e-04 -1.01761e-06  1.11218e-06 -1.75924e-09 -2.73252e-06  3.86710e-06 -2.79518e-08
  39      4	   6.5335652101e-01    4.5168990767e+01     8.30502e+00  1.52333e-01  6.04178e+00  1.10820e-01 -1.26125e-03 -5.88418e+00 -9.17544e-04 -4.28066e+00  6.64629e-05  1.48616e-02  4.83509e-05  1.08116e-02  2.09662e-02  3.84568e-04 -2.00379e-06 -1.52668e-06  9.48506e-10 -2.78854e-06  3.95474e-06  7.25390e-08
  39      2	   6.5336217854e-01    4.5168992463e+01     8.17172e+00 -8.27956e-02  6.02292e+00 -6.10240e-02  4.26825e-03 -5.79744e+00  3.14589e-03 -4.27297e+00  5.11305e-05  1.51190e-02  3.76855e-05  1.11434e-02  2.13038e-02 -2.15849e-04  1.40866e-06 -1.22107e-06  1.18502e-09 -2.74598e-06  3.89127e-06 -3.94261e-08
  39      1	   6.5337025105e-01    4.5168993561e+01     8.12231e+00 -6.02220e-02  5.99971e+00 -4.44843e-02 -3.62079e-03 -5.76978e+00 -2.67457e-03 -4.26197e+00  7.12589e-05  1.49389e-02  5.26368e-05  1.10349e-02  2.10305e-02 -1.55927e-04 -1.03891e-06  1.11272e-06 -2.27320e-09 -2.74074e-06  3.86774e-06 -2.86768e-08
  39      3	   6.5337029969e-01    4.5168992490e+01     8.23220e+00  7.16660e-02  6.06950e+00  5.28385e-02  2.48744e-03 -5.76635e+00  1.83396e-03 -4.25146e+00  5.62543e-05  1.49902e-02  4.14756e-05  1.10521e-02  2.13995e-02  1.86296e-04  2.03912e-06  6.91270e-07  1.97609e-09 -2.73558e-06  3.92007e-06  3.41266e-08
  40      4	   6.5974565937e-01    4.5173395371e+01     8.30743e+00  1.52887e-01  5.48819e+00  1.01003e-01 -1.50121e-03 -5.88486e+00 -9.91754e-04 -3.88776e+00  6.59306e-05  1.03382e-02  4.35562e-05  6.82977e-03  1.45844e-02  2.68405e-04 -2.01271e-06 -1.52721e-06  1.22515e-09 -2.78883e-06  3.95590e-06  7.28031e-08
  40      2	   6.5975411633e-01    4.5173393693e+01     8.17124e+00 -8.30885e-02  5.44457e+00 -5.53627e-02  3.12316e-03 -5.79711e+00  2.08099e-03 -3.86267e+00  5.65566e-05  1.05806e-02  3.76842e-05  7.04995e-03  1.49068e-02 -1.51578e-04  1.39994e-06 -1.22131e-06  6.53146e-10 -2.74576e-06  3.89106e-06 -3.95657e-08
  40      3	   6.5975852563e-01    4.5173394780e+01     8.23117e+00  7.10610e-02  5.49790e+00  4.74642e-02  2.11178e-03 -5.76580e+00  1.41054e-03 -3.85118e+00  5.88644e-05  1.05097e-02  3.93176e-05  7.01984e-03  1.50028e-02  1.29522e-04  2.03059e-06  6.90825e-07  1.17483e-09 -2.73544e-06  3.91959e-06  3.38386e-08
  40      1	   6.5975940063e-01    4.5173399990e+01     8.12378e+00 -6.01029e-02  5.42456e+00 -4.01330e-02 -2.81550e-03 -5.77007e+00 -1.88002e-03 -3.85290e+00  6.69723e-05  1.04052e-02  4.47200e-05  6.94793e-03  1.46502e-02 -1.08388e-04 -1.04729e-06  1.11258e-06 -2.24215e-09 -2.73335e-06  3.86845e-06 -2.86202e-08
  41      2	   6.8825924298e-01    4.5167335719e+01     8.16315e+00 -8.48997e-02  6.18272e+00 -6.43025e-02 -4.08770e-03 -5.79453e+00 -3.09600e-03 -4.38874e+00  5.53994e-05 -9.63559e-03  4.19591e-05 -7.29794e-03 -1.35812e-02  1.41249e-04  1.34617e-06 -1.22072e-06 -1.46288e-09 -2.75380e-06  3.88721e-06 -4.04283e-08
  41      4	   6.8826094392e-01    4.5167337968e+01     8.31682e+00  1.49946e-01  6.34483e+00  1.14393e-01 -1.15226e-02 -5.88825e+00 -8.79047e-03 -4.49209e+00  4.40418e-05 -9.87453e-03  3.35991e-05 -7.53319e-03 -1.39567e-02 -2.51629e-04 -2.06723e-06 -1.52705e-06  2.05666e-10 -2.79875e-06  3.96038e-06  7.14028e-08
  41      3	   6.8826182794e-01    4.5167330496e+01     8.22002e+00  6.89069e-02  6.31855e+00  5.29672e-02  1.71406e-03 -5.76229e+00  1.31756e-03 -4.42934e+00  6.54384e-05 -9.44477e-03  5.03011e-05 -7.25998e-03 -1.34739e-02 -1.12949e-04  1.97737e-06  6.90189e-07 -7.85911e-10 -2.73538e-06  3.91429e-06  3.28128e-08
  41      1	   6.8827376838e-01    4.5167334649e+01     8.12818e+00 -6.32556e-02  6.18600e+00 -4.81411e-02 -3.04945e-03 -5.77185e+00 -2.32080e-03 -4.39270e+00  5.67204e-05 -9.85992e-03  4.31674e-05 -7.50396e-03 -1.38845e-02  1.08052e-04 -1.10002e-06  1.11364e-06 -3.25969e-09 -2.74249e-06  3.87055e-06 -3.01216e-08
  42      4	   6.9239309649e-01    4.5172680484e+01     8.31847e+00  1.50831e-01  5.66242e+00  1.02671e-01 -1.08114e-02 -5.88859e+00 -7.35935e-03 -4.00839e+00  3.98673e-05 -1.28052e-02  2.71379e-05 -8.71654e-03 -1.80986e-02 -3.28164e-04 -2.07159e-06 -1.52764e-06  6.02525e-10 -2.79118e-06  3.96116e-06  7.18238e-08
  42      2	   6.9240190576e-01    4.5172679242e+01     8.16338e+00 -8.50396e-02  5.48572e+00 -5.71459e-02 -4.62488e-03 -5.79436e+00 -3.10788e-03 -3.89376e+00  5.21644e-05 -1.25708e-02  3.50540e-05 -8.44750e-03 -1.77172e-02  1.84563e-04  1.34198e-06 -1.22103e-06 -1.84050e-09 -2.75352e-06  3.88730e-06 -4.04949e-08
  42      3	   6.9240635291e-01    4.5172680320e+01     8.21995e+00  6.84625e-02  5.62183e+00  4.68232e-02  1.34462e-03 -5.76197e+00  9.19621e-04 -3.94075e+00  6.55094e-05 -1.23440e-02  4.48035e-05 -8.44238e-03 -1.76105e-02 -1.46675e-04  1.97332e-06  6.89774e-07 -1.47703e-09 -2.72776e-06  3.91425e-06  3.26011e-08
  42      1	   6.9240876344e-01    4.5172685191e+01     8.12929e+00 -6.28214e-02  5.49112e+00 -4.24342e-02 -2.15765e-03 -5.77192e+00 -1.45743e-03 -3.89878e+00  5.71543e-05 -1.27939e-02  3.86062e-05 -8.64195e-03 -1.80184e-02  1.39242e-04 -1.10398e-06  1.11338e-06 -3.13286e-09 -2.74243e-06  3.87107e-06 -2.99147e-08
  43      4	   7.1127268678e-01    4.5163379340e+01     8.32498e+00  1.47767e-01  6.92070e+00  1.22841e-01 -1.92961e-02 -5.89123e+00 -1.60412e-02 -4.89748e+00 -2.22342e-05 -2.61519e-02 -1.84837e-05 -2.17406e-02 -3.69645e-02 -6.56114e-04 -2.11065e-06 -1.52699e-06 -4.36363e-10 -2.79293e-06  3.96420e-06  7.03638e-08
  43      2	   7.1128768431e-01    4.5163382949e+01     8.15736e+00 -8.63480e-02  6.66008e+00 -7.04988e-02 -9.83530e-03 -5.79273e+00 -8.03004e-03 -4.72947e+00  1.80170e-05 -2.59951e-02  1.47100e-05 -2.12237e-02 -3.66127e-02  3.87554e-04  1.30322e-06 -1.22030e-06 -3.11821e-09 -2.74662e-06  3.88438e-06 -4.11173e-08
