  23	  1      6.6934948528e-01    4.5197221278e+01     8.12852e+00 -5.74753e-02  2.32347e+00 -1.64289e-02  9.34161e-04 -5.77087e+00  2.67023e-04 -1.64956e+00  6.13370e-05  3.67207e-03  1.75327e-05  1.04963e-03  5.17290e-03 -3.65765e-05 -1.04950e-06  1.11125e-06 -1.01431e-09 -2.74025e-06  3.87072e-06 -2.73691e-08
  23	  2      6.6933550223e-01    4.5197222087e+01     8.17562e+00 -8.32020e-02  2.36067e+00 -2.40242e-02  2.79959e-03 -5.79810e+00  8.08366e-04 -1.67417e+00  6.05047e-05  3.69643e-03  1.74704e-05  1.06732e-03  5.20527e-03 -5.29730e-05  1.39670e-06 -1.22279e-06 -6.49492e-11 -2.75171e-06  3.89315e-06 -3.96199e-08
  23	  3      6.6933539676e-01    4.5197217544e+01     8.23514e+00  6.97902e-02  2.37402e+00  2.01191e-02  6.84307e-04 -5.76635e+00  1.97272e-04 -1.66232e+00  6.23084e-05  3.67595e-03  1.79623e-05  1.05970e-03  5.24900e-03  4.44837e-05  2.02781e-06  6.89281e-07 -2.62637e-10 -2.72734e-06  3.92149e-06  3.32335e-08
  23	  4      6.6933821142e-01    4.5197225057e+01     8.31304e+00  1.57325e-01  2.44150e+00  4.62056e-02  4.09473e-03 -5.88634e+00  1.20260e-03 -1.72879e+00  6.07950e-05  3.65721e-03  1.78552e-05  1.07411e-03  5.15532e-03  9.75650e-05 -2.01610e-06 -1.52973e-06  3.78947e-09 -2.78895e-06  3.95859e-06  7.49167e-08
  24	  1      6.6774488593e-01    4.5196004334e+01     8.12821e+00 -5.75190e-02  2.48169e+00 -1.75616e-02  7.18162e-04 -5.77085e+00  2.19267e-04 -1.76194e+00  6.13295e-05  4.81441e-03  1.87250e-05  1.46992e-03  6.78169e-03 -4.79901e-05 -1.04745e-06  1.11129e-06 -1.05050e-09 -2.74023e-06  3.87058e-06 -2.73899e-08
  24	  2      6.6773170003e-01    4.5196004171e+01     8.17578e+00 -8.31314e-02  2.52144e+00 -2.56380e-02  3.07680e-03 -5.79823e+00  9.48897e-04 -1.78819e+00  5.97298e-05  4.82932e-03  1.84209e-05  1.48938e-03  6.80269e-03 -6.91696e-05  1.39881e-06 -1.22272e-06  6.39102e-11 -2.75179e-06  3.89323e-06 -3.95863e-08
  24	  3      6.6772990453e-01    4.5196001290e+01     8.23544e+00  6.99458e-02  2.53171e+00  2.15025e-02  7.86419e-04 -5.76654e+00  2.41758e-04 -1.77273e+00  6.20936e-05  4.79361e-03  1.90886e-05  1.47364e-03  6.84519e-03  5.81382e-05  2.02987e-06  6.89399e-07 -1.15052e-10 -2.72738e-06  3.92163e-06  3.33076e-08
  24	  4      6.6773697380e-01    4.5196007534e+01     8.31251e+00  1.57163e-01  2.59621e+00  4.90861e-02  4.11637e-03 -5.88623e+00  1.28565e-03 -1.83842e+00  5.99782e-05  4.79873e-03  1.87327e-05  1.49877e-03  6.76714e-03  1.27945e-04 -2.01392e-06 -1.52958e-06  3.68803e-09 -2.79650e-06  3.95833e-06  7.48396e-08
  25	  3      6.0085078245e-01    4.5163363572e+01     8.25012e+00  7.60177e-02  6.75346e+00  6.22273e-02  4.06218e-03 -5.77293e+00  3.32526e-03 -4.72566e+00  2.64970e-05  5.16741e-02  2.16902e-05  4.22999e-02  7.38408e-02  6.80383e-04  2.12709e-06  6.93406e-07  6.87922e-09 -2.72858e-06  3.92831e-06  3.61963e-08
  26	  3      6.0342048242e-01    4.5162323574e+01     8.24900e+00  7.58326e-02  6.89210e+00  6.33586e-02  4.05074e-03 -5.77265e+00  3.38442e-03 -4.82309e+00  2.78554e-05  4.98691e-02  2.32734e-05  4.16660e-02  7.12558e-02  6.55053e-04  2.12198e-06  6.93369e-07  6.75822e-09 -2.72858e-06  3.92780e-06  3.61083e-08
  26	  4      6.0341853447e-01    4.5162331824e+01     8.28937e+00  1.53845e-01  6.79100e+00  1.26036e-01  1.02387e-02 -5.87935e+00  8.38798e-03 -4.81661e+00 -2.45560e-05  5.03685e-02 -2.01173e-05  4.12639e-02  7.10004e-02  1.31772e-03 -1.91805e-06 -1.52525e-06  1.44912e-09 -2.78527e-06  3.94703e-06  7.32545e-08
  27	  1      6.0737607604e-01    4.5181858294e+01     8.11727e+00 -5.47024e-02  4.35985e+00 -2.93811e-02 -2.77217e-03 -5.76770e+00 -1.48896e-03 -3.09788e+00  8.47648e-05  4.76840e-02  4.55278e-05  2.56115e-02  6.71049e-02 -4.52218e-04 -9.51864e-07  1.11092e-06 -2.37446e-10 -2.73048e-06  3.86510e-06 -2.60467e-08
  27	  2      6.0737509722e-01    4.5181870949e+01     8.18726e+00 -7.98227e-02  4.43905e+00 -4.32791e-02  1.61612e-02 -5.80259e+00  8.76243e-03 -3.14611e+00 -7.03081e-05  4.76398e-02 -3.81204e-05  2.58298e-02  6.72067e-02 -6.55237e-04  1.49701e-06 -1.22218e-06  4.78953e-09 -2.75246e-06  3.89843e-06 -3.80080e-08
  27	  3      6.0737497970e-01    4.5181861351e+01     8.25276e+00  7.51031e-02  4.32762e+00  3.93830e-02  2.98953e-03 -5.77297e+00  1.56766e-03 -3.02726e+00  3.85095e-05  4.70581e-02  2.01938e-05  2.46766e-02  6.72667e-02  6.12156e-04  2.12664e-06  6.92215e-07  5.27959e-09 -2.72814e-06  3.92962e-06  3.57613e-08
  27	  4      6.0737772665e-01    4.5181873387e+01     8.29182e+00  1.57726e-01  4.27333e+00  8.12867e-02  1.59517e-02 -5.87951e+00  8.22099e-03 -3.03011e+00 -6.58703e-05  4.75661e-02 -3.39474e-05  2.45140e-02  6.70680e-02  1.27576e-03 -1.91395e-06 -1.52719e-06  3.18023e-09 -2.79248e-06  3.94823e-06  7.51028e-08
  28	  1      6.2936014519e-01    4.5191104477e+01     8.12148e+00 -5.51435e-02  3.14702e+00 -2.13677e-02 -8.92649e-04 -5.76873e+00 -3.45895e-04 -2.23534e+00  6.68406e-05  3.20700e-02  2.59003e-05  1.24269e-02  4.51487e-02 -3.06551e-04 -9.84246e-07  1.11078e-06 -3.22684e-10 -2.73861e-06  3.86725e-06 -2.62578e-08
  28	  2      6.2934688002e-01    4.5191104049e+01     8.18391e+00 -8.09462e-02  3.21063e+00 -3.17561e-02  1.17359e-02 -5.80115e+00  4.60410e-03 -2.27585e+00 -2.48868e-06  3.20509e-02 -9.76334e-07  1.25739e-02  4.52072e-02 -4.47138e-04  1.46365e-06 -1.22265e-06  3.03264e-09 -2.75194e-06  3.89698e-06 -3.85445e-08
  28	  3      6.2934464133e-01    4.5191099112e+01     8.24737e+00  7.31347e-02  3.13598e+00  2.78087e-02  1.98426e-03 -5.77076e+00  7.54495e-04 -2.19427e+00  5.19469e-05  3.16689e-02  1.97523e-05  1.20418e-02  4.52579e-02  4.01333e-04  2.09384e-06  6.90964e-07  3.16275e-09 -2.72777e-06  3.92720e-06  3.48252e-08
  28	  4      6.2935004416e-01    4.5191108733e+01     8.29943e+00  1.58379e-01  3.13341e+00  5.97950e-02  1.30718e-02 -5.88186e+00  4.93520e-03 -2.22067e+00 -7.86127e-06  3.19914e-02 -2.96798e-06  1.20782e-02  4.51296e-02  8.61213e-04 -1.94800e-06 -1.52845e-06  3.78544e-09 -2.78622e-06  3.95199e-06  7.54163e-08
  29	  2      6.6125275387e-01    4.5182818606e+01     8.17399e+00 -8.30026e-02  4.23432e+00 -4.29974e-02  3.52721e-03 -5.79803e+00  1.82718e-03 -3.00352e+00  5.65292e-05  9.44869e-03  2.92835e-05  4.89465e-03  1.33137e-02 -1.35193e-04  1.40261e-06 -1.22192e-06  5.71991e-10 -2.74519e-06  3.89236e-06 -3.95248e-08
  29	  3      6.6125390998e-01    4.5182816099e+01     8.23399e+00  7.07476e-02  4.25797e+00  3.65851e-02  1.61058e-03 -5.76662e+00  8.32866e-04 -2.98204e+00  6.01208e-05  9.36290e-03  3.10897e-05  4.84175e-03  1.33682e-02  1.14862e-04  2.03339e-06  6.90296e-07  6.98476e-10 -2.72775e-06  3.92094e-06  3.36893e-08
  30	  1      6.5620047232e-01    4.5177518734e+01     8.12377e+00 -5.92287e-02  4.89238e+00 -3.56693e-02 -2.28593e-03 -5.76994e+00 -1.37665e-03 -3.47483e+00  6.70258e-05  1.29499e-02  4.03650e-05  7.79883e-03  1.82334e-02 -1.32935e-04 -1.03868e-06  1.11223e-06 -1.91812e-09 -2.73300e-06  3.86844e-06 -2.82039e-08
  30	  2      6.5618912113e-01    4.5177515841e+01     8.17329e+00 -8.27984e-02  4.91987e+00 -4.98400e-02  4.29799e-03 -5.79775e+00  2.58715e-03 -3.48992e+00  5.25688e-05  1.30899e-02  3.16435e-05  7.87940e-03  1.84463e-02 -1.86867e-04  1.40858e-06 -1.22160e-06  9.21804e-10 -2.74550e-06  3.89202e-06 -3.94275e-08
  30	  3      6.5619376761e-01    4.5177512543e+01     8.23368e+00  7.12615e-02  4.95296e+00  4.28672e-02  1.99581e-03 -5.76653e+00  1.20058e-03 -3.46884e+00  5.82416e-05  1.29779e-02  3.50351e-05  7.80684e-03  1.85295e-02  1.60371e-04  2.03919e-06  6.90735e-07  1.27604e-09 -2.72790e-06  3.92078e-06  3.39340e-08
  30	  4      6.5618520055e-01    4.5177520558e+01     8.30669e+00  1.53961e-01  4.94843e+00  9.17174e-02  9.17723e-04 -5.88455e+00  5.46703e-04 -3.50552e+00  6.12785e-05  1.28870e-02  3.65046e-05  7.67703e-03  1.81818e-02  3.36994e-04 -2.00394e-06 -1.52757e-06  1.71398e-09 -2.78844e-06  3.95555e-06  7.33147e-08
  31	  1      6.7641247326e-01    4.5167252210e+01     8.12620e+00 -6.23163e-02  6.20540e+00 -4.75866e-02 -3.33993e-03 -5.77123e+00 -2.55047e-03 -4.40709e+00  6.10872e-05 -1.42744e-03  4.66480e-05 -1.09004e-03 -2.00926e-03  1.54080e-05 -1.07962e-06  1.11337e-06 -2.93894e-09 -2.73443e-06  3.86962e-06 -2.96744e-08
  31	  2      6.7640171816e-01    4.5167252242e+01     8.16598e+00 -8.41989e-02  6.21329e+00 -6.40649e-02 -1.30465e-03 -5.79556e+00 -9.92677e-04 -4.40970e+00  6.19397e-05 -1.23114e-03  4.71284e-05 -9.36741e-04 -1.74155e-03  1.79569e-05  1.36700e-06 -1.22081e-06 -5.46933e-10 -2.74621e-06  3.88856e-06 -4.00947e-08
  31	  3      6.7640530220e-01    4.5167246485e+01     8.22406e+00  6.98577e-02  6.31856e+00  5.36718e-02  2.00981e-03 -5.76372e+00  1.54414e-03 -4.42828e+00  6.30619e-05 -1.15115e-03  4.84506e-05 -8.84431e-04 -1.64330e-03 -1.39588e-05  1.99795e-06  6.90587e-07  2.09185e-10 -2.73546e-06  3.91622e-06  3.32656e-08
  31	  4      6.7640085613e-01    4.5167256867e+01     8.31284e+00  1.50621e-01  6.32668e+00  1.14634e-01 -8.26013e-03 -5.88696e+00 -6.28656e-03 -4.48040e+00  6.12858e-05 -1.45904e-03  4.66429e-05 -1.11044e-03 -2.06981e-03 -3.75032e-05 -2.04602e-06 -1.52687e-06  4.17605e-10 -2.79790e-06  3.95850e-06  7.17243e-08
  32	  1      6.5977150293e-01    4.5173392823e+01     8.12384e+00 -6.01047e-02  5.42497e+00 -4.01370e-02 -2.81612e-03 -5.77011e+00 -1.88056e-03 -3.85319e+00  6.69721e-05  1.03995e-02  4.47229e-05  6.94461e-03  1.46422e-02 -1.08330e-04 -1.04731e-06  1.11258e-06 -2.23622e-09 -2.73335e-06  3.86848e-06 -2.86211e-08
  32	  2      6.5975650802e-01    4.5173394437e+01     8.17129e+00 -8.30893e-02  5.44510e+00 -5.53682e-02  3.12166e-03 -5.79715e+00  2.08018e-03 -3.86305e+00  5.65634e-05  1.05752e-02  3.76922e-05  7.04699e-03  1.48992e-02 -1.51501e-04  1.39993e-06 -1.22131e-06  6.60375e-10 -2.75328e-06  3.89108e-06 -3.95661e-08
  32	  3      6.5976068113e-01    4.5173388906e+01     8.23122e+00  7.10614e-02  5.49837e+00  4.74683e-02  2.11244e-03 -5.76584e+00  1.41109e-03 -3.85152e+00  5.88667e-05  1.05029e-02  3.93223e-05  7.01584e-03  1.49930e-02  1.29437e-04  2.03057e-06  6.90826e-07  1.17688e-09 -2.72797e-06  3.91962e-06  3.38388e-08
  32	  4      6.5975938527e-01    4.5173397520e+01     8.30748e+00  1.52886e-01  5.48872e+00  1.01011e-01 -1.50509e-03 -5.88490e+00 -9.94409e-04 -3.88813e+00  6.59380e-05  1.03339e-02  4.35650e-05  6.82757e-03  1.45784e-02  2.68292e-04 -2.01272e-06 -1.52722e-06  1.23451e-09 -2.79647e-06  3.95593e-06  7.28028e-08
  33	  1      6.7732143385e-01    4.5167670969e+01     8.12637e+00 -6.23292e-02  6.15066e+00 -4.71755e-02 -3.25631e-03 -5.77127e+00 -2.46463e-03 -4.36814e+00  6.07463e-05 -2.07362e-03  4.59775e-05 -1.56947e-03 -2.91914e-03  2.23898e-05 -1.08094e-06  1.11336e-06 -2.93986e-09 -2.73445e-06  3.86970e-06 -2.96805e-08
  33	  2      6.7730919312e-01    4.5167671557e+01     8.16585e+00 -8.42443e-02  6.15754e+00 -6.35253e-02 -1.48369e-03 -5.79549e+00 -1.11879e-03 -4.37015e+00  6.17373e-05 -1.87394e-03  4.65536e-05 -1.41306e-03 -2.64723e-03  2.73104e-05  1.36565e-06 -1.22083e-06 -6.22547e-10 -2.75372e-06  3.88850e-06 -4.01163e-08
  33	  3      6.7731298901e-01    4.5167667057e+01     8.22384e+00  6.97761e-02  6.26434e+00  5.31505e-02  1.96650e-03 -5.76362e+00  1.49794e-03 -4.39032e+00  6.32682e-05 -1.78558e-03  4.81932e-05 -1.36013e-03 -2.54851e-03 -2.16234e-05  1.99662e-06  6.90535e-07  1.01171e-10 -2.73546e-06  3.91612e-06  3.32268e-08
  33	  4      6.7730659991e-01    4.5167673761e+01     8.31316e+00  1.50656e-01  6.27477e+00  1.13715e-01 -8.36619e-03 -5.88704e+00 -6.31480e-03 -4.44354e+00  6.03505e-05 -2.10229e-03  4.55525e-05 -1.58681e-03 -2.97821e-03 -5.39730e-05 -2.04741e-06 -1.52692e-06  4.33586e-10 -2.79795e-06  3.95865e-06  7.17410e-08
  34	  1      6.5267071539e-01    4.5174892750e+01     8.12289e+00 -5.93215e-02  5.23556e+00 -3.82353e-02 -2.75859e-03 -5.76974e+00 -1.77803e-03 -3.71885e+00  6.92765e-05  1.54512e-02  4.46517e-05  9.95898e-03  2.17533e-02 -1.58864e-04 -1.03417e-06  1.11232e-06 -1.96581e-09 -2.74043e-06  3.86801e-06 -2.82480e-08
  34	  2      6.5265439133e-01    4.5174898638e+01     8.17345e+00 -8.26392e-02  5.26275e+00 -5.32100e-02  4.91752e-03 -5.79787e+00  3.16631e-03 -3.73316e+00  4.90378e-05  1.56038e-02  3.15746e-05  1.00471e-02  2.19902e-02 -2.22335e-04  1.41330e-06 -1.22146e-06  1.20564e-09 -2.74563e-06  3.89209e-06 -3.93516e-08
  34	  3      6.5266169653e-01    4.5174892792e+01     8.23414e+00  7.15999e-02  5.29376e+00  4.60318e-02  2.21290e-03 -5.76679e+00  1.42268e-03 -3.70749e+00  5.68030e-05  1.54611e-02  3.65188e-05  9.93999e-03  2.20753e-02  1.91956e-04  2.04381e-06  6.90990e-07  1.69952e-09 -2.72798e-06  3.92099e-06  3.40951e-08
  34	  4      6.5265270290e-01    4.5174895852e+01     8.30529e+00  1.53616e-01  5.27823e+00  9.76270e-02  9.86038e-04 -5.88414e+00  6.26653e-04 -3.73952e+00  6.07008e-05  1.53819e-02  3.85769e-05  9.77560e-03  2.17014e-02  4.01394e-04 -1.99912e-06 -1.52725e-06  1.52154e-09 -2.78827e-06  3.95487e-06  7.31501e-08
  35	  1      7.3993538951e-01    4.5196555131e+01     8.14017e+00 -6.32361e-02  2.35772e+00 -1.83157e-02  2.47294e-03 -5.77429e+00  7.16263e-04 -1.67247e+00  8.19363e-05 -4.65029e-02  2.37321e-05 -1.34691e-02 -6.55515e-02  5.09228e-04 -1.17165e-06  1.11292e-06 -2.94656e-09 -2.73613e-06  3.87602e-06 -3.01106e-08
  35	  2      7.3991691174e-01    4.5196564303e+01     8.15853e+00 -8.73950e-02  2.33183e+00 -2.49788e-02 -1.38717e-02 -5.79163e+00 -3.96474e-03 -1.65533e+00 -4.86829e-05 -4.62792e-02 -1.39143e-05 -1.32273e-02 -6.51950e-02  6.98375e-04  1.27207e-06 -1.22219e-06 -5.48447e-09 -2.74462e-06  3.88476e-06 -4.16141e-08
  35	  3      7.3991371058e-01    4.5196558719e+01     8.21082e+00  6.41634e-02  2.53631e+00  1.98200e-02 -1.03651e-03 -5.75756e+00 -3.20178e-04 -1.77850e+00  5.43450e-05 -4.56299e-02  1.67871e-05 -1.40950e-02 -6.50691e-02 -5.08484e-04  1.90469e-06  6.87020e-07 -6.15619e-09 -2.72685e-06  3.90967e-06  3.05520e-08
  36	  1      7.0379172636e-01    4.5188572710e+01     8.13408e+00 -6.14631e-02  3.41132e+00 -2.57767e-02  4.61443e-04 -5.77326e+00  1.93523e-04 -2.42122e+00  6.36355e-05 -2.07801e-02  2.66878e-05 -8.71489e-03 -2.92766e-02  2.21220e-04 -1.11392e-06  1.11261e-06 -2.41175e-09 -2.74226e-06  3.87332e-06 -2.92677e-08
  36	  2      7.0377023372e-01    4.5188577518e+01     8.16592e+00 -8.54202e-02  3.43185e+00 -3.58991e-02 -6.03237e-03 -5.79513e+00 -2.53520e-03 -2.43549e+00  4.06311e-05 -2.07369e-02  1.70758e-05 -8.71501e-03 -2.92269e-02  3.05730e-04  1.33092e-06 -1.22200e-06 -2.63544e-09 -2.74504e-06  3.88848e-06 -4.06758e-08
  36	  3      7.0377237842e-01    4.5188572472e+01     8.22170e+00  6.72253e-02  3.54122e+00  2.89550e-02  2.73681e-04 -5.76228e+00  1.17879e-04 -2.48190e+00  6.36132e-05 -2.04544e-02  2.73992e-05 -8.81002e-03 -2.91849e-02 -2.38634e-04  1.96268e-06  6.88596e-07 -2.94680e-09 -2.72732e-06  3.91505e-06  3.20117e-08
  36	  4      7.0377729515e-01    4.5188580906e+01     8.32471e+00  1.53503e-01  3.65168e+00  6.73350e-02 -8.47754e-03 -5.89068e+00 -3.71872e-03 -2.58398e+00  3.36177e-05 -2.07118e-02  1.47466e-05 -9.08533e-03 -2.92791e-02 -5.39890e-04 -2.08267e-06 -1.52942e-06  2.16519e-09 -2.79153e-06  3.96410e-06  7.30957e-08
  37	  2      7.0835212450e-01    4.5189458468e+01     8.16502e+00 -8.56742e-02  3.31045e+00 -3.47360e-02 -7.03880e-03 -5.79475e+00 -2.85383e-03 -2.34944e+00  3.30803e-05 -2.39818e-02  1.34122e-05 -9.72324e-03 -3.37975e-02  3.54631e-04  1.32336e-06 -1.22202e-06 -2.98993e-09 -2.74500e-06  3.88804e-06 -4.07966e-08
  37	  3      7.0835159913e-01    4.5189454076e+01     8.22036e+00  6.68404e-02  3.43037e+00  2.78926e-02  1.15288e-04 -5.76174e+00  4.81098e-05 -2.40438e+00  6.31046e-05 -2.36542e-02  2.63336e-05 -9.87092e-03 -3.37480e-02 -2.74408e-04  1.95523e-06  6.88402e-07 -3.35517e-09 -2.73474e-06  3.91439e-06  3.18282e-08
  37	  4      7.0835876660e-01    4.5189460512e+01     8.32630e+00  1.53421e-01  3.54820e+00  6.53794e-02 -9.44545e-03 -5.89115e+00 -4.02512e-03 -2.51048e+00  2.50149e-05 -2.39633e-02  1.06600e-05 -1.02118e-02 -3.38777e-02 -6.24232e-04 -2.09038e-06 -1.52958e-06  2.20097e-09 -2.79184e-06  3.96484e-06  7.30562e-08
  38	  1      7.0956690876e-01    4.5191434915e+01     8.13521e+00 -6.15201e-02  3.03719e+00 -2.29678e-02  1.01685e-03 -5.77342e+00  3.79627e-04 -2.15544e+00  6.63654e-05 -2.48861e-02  2.47767e-05 -9.29095e-03 -3.50653e-02  2.65170e-04 -1.12219e-06  1.11255e-06 -2.39858e-09 -2.73493e-06  3.87384e-06 -2.92948e-08
  39	  1      7.1603869378e-01    4.5192102799e+01     8.13610e+00 -6.19460e-02  2.94847e+00 -2.24488e-02  1.26479e-03 -5.77353e+00  4.58353e-04 -2.09229e+00  6.84516e-05 -2.95001e-02  2.48064e-05 -1.06906e-02 -4.15699e-02  3.16501e-04 -1.13300e-06  1.11266e-06 -2.55704e-09 -2.73519e-06  3.87423e-06 -2.94973e-08
  39	  3      7.1602544361e-01    4.5192097947e+01     8.21810e+00  6.61679e-02  3.09370e+00  2.49089e-02 -2.12165e-04 -5.76065e+00 -7.98692e-05 -2.16859e+00  6.15470e-05 -2.89825e-02  2.31693e-05 -1.09104e-02 -4.13459e-02 -3.32897e-04  1.94351e-06  6.88014e-07 -4.08838e-09 -2.73461e-06  3.91328e-06  3.15077e-08
  40	  3      7.1844460501e-01    4.5170404283e+01     8.21213e+00  6.64420e-02  5.93539e+00  4.80216e-02  8.28488e-04 -5.75981e+00  5.98798e-04 -4.16296e+00  6.69874e-05 -3.07075e-02  4.84158e-05 -2.21941e-02 -4.37811e-02 -3.54222e-04  1.92642e-06  6.89065e-07 -3.32717e-09 -2.72764e-06  3.91043e-06  3.16381e-08
  41	  1      7.0634383486e-01    4.5191114061e+01     8.13468e+00 -6.13068e-02  3.08073e+00 -2.32178e-02  8.94839e-04 -5.77330e+00  3.38889e-04 -2.18644e+00  6.54806e-05 -2.25932e-02  2.47985e-05 -8.55640e-03 -3.18331e-02  2.39908e-04 -1.11682e-06  1.11250e-06 -2.32570e-09 -2.74227e-06  3.87360e-06 -2.91933e-08
  41	  2      7.0632981396e-01    4.5191115274e+01     8.16586e+00 -8.55216e-02  3.09925e+00 -3.24587e-02 -6.42714e-03 -5.79498e+00 -2.43934e-03 -2.19941e+00  3.72103e-05 -2.25473e-02  1.41227e-05 -8.55754e-03 -3.17783e-02  3.32816e-04  1.32789e-06 -1.22214e-06 -2.84055e-09 -2.74488e-06  3.88844e-06 -4.07240e-08
  41	  3      7.0632777777e-01    4.5191111270e+01     8.22144e+00  6.69660e-02  3.21119e+00  2.61560e-02  8.09328e-05 -5.76203e+00  3.16113e-05 -2.25057e+00  6.29516e-05 -2.22370e-02  2.45881e-05 -8.68546e-03 -3.17287e-02 -2.58440e-04  1.95974e-06  6.88381e-07 -3.21810e-09 -2.72724e-06  3.91492e-06  3.18881e-08
  41	  4      7.0633440076e-01    4.5191118215e+01     8.32567e+00  1.53887e-01  3.32820e+00  6.15164e-02 -8.30778e-03 -5.89088e+00 -3.32105e-03 -2.35489e+00  3.16601e-05 -2.25292e-02  1.26562e-05 -9.00609e-03 -3.18499e-02 -5.88696e-04 -2.08581e-06 -1.52972e-06  2.40637e-09 -2.79166e-06  3.96454e-06  7.32782e-08
  42	  1      7.0614359975e-01    4.5191386285e+01     8.13466e+00 -6.12521e-02  3.04580e+00 -2.29342e-02  9.30186e-04 -5.77327e+00  3.48283e-04 -2.16164e+00  6.55953e-05 -2.24515e-02  2.45604e-05 -8.40635e-03 -3.16335e-02  2.38192e-04 -1.11631e-06  1.11248e-06 -2.30510e-09 -2.73476e-06  3.87359e-06 -2.91672e-08
  42	  2      7.0613081624e-01    4.5191387889e+01     8.16595e+00 -8.55043e-02  3.06414e+00 -3.20841e-02 -6.35774e-03 -5.79500e+00 -2.38564e-03 -2.17448e+00  3.76369e-05 -2.24051e-02  1.41226e-05 -8.40716e-03 -3.15783e-02  3.30651e-04  1.32841e-06 -1.22216e-06 -2.82992e-09 -2.74485e-06  3.88849e-06 -4.07158e-08
  42	  3      7.0612885497e-01    4.5191383630e+01     8.22156e+00  6.69758e-02  3.17537e+00  2.58677e-02  7.18785e-05 -5.76205e+00  2.77612e-05 -2.22545e+00  6.29173e-05 -2.20963e-02  2.43002e-05 -8.53412e-03 -3.15283e-02 -2.56842e-04  1.96025e-06  6.88374e-07 -3.22165e-09 -2.73470e-06  3.91497e-06  3.18928e-08
  42	  4      7.0613662366e-01    4.5191390946e+01     8.32560e+00  1.53955e-01  3.29215e+00  6.08778e-02 -8.15803e-03 -5.89084e+00 -3.22589e-03 -2.32939e+00  3.24240e-05 -2.23905e-02  1.28212e-05 -8.85377e-03 -3.16539e-02 -5.85338e-04 -2.08530e-06 -1.52974e-06  2.46014e-09 -2.79929e-06  3.96451e-06  7.33110e-08
  43	  1      7.3106128342e-01    4.5191789509e+01     8.13848e+00 -6.31983e-02  2.97933e+00 -2.31356e-02  1.56807e-03 -5.77415e+00  5.74039e-04 -2.11379e+00  7.29218e-05 -4.01887e-02  2.66951e-05 -1.47122e-02 -5.66413e-02  4.39839e-04 -1.15913e-06  1.11303e-06 -2.98387e-09 -2.73592e-06  3.87528e-06 -3.00930e-08
  43	  2      7.3104655335e-01    4.5191793151e+01     8.15973e+00 -8.69661e-02  2.96554e+00 -3.16066e-02 -1.21778e-02 -5.79242e+00 -4.42584e-03 -2.10517e+00 -2.19590e-05 -4.00173e-02 -7.98069e-06 -1.45437e-02 -5.63761e-02  6.00854e-04  1.28487e-06 -1.22197e-06 -4.78182e-09 -2.74494e-06  3.88540e-06 -4.14105e-08
  43	  3      7.3104808883e-01    4.5191789199e+01     8.21281e+00  6.49753e-02  3.15058e+00  2.49257e-02 -5.70307e-04 -5.75866e+00 -2.18780e-04 -2.20913e+00  5.86650e-05 -3.94620e-02  2.25050e-05 -1.51384e-02 -5.62775e-02 -4.45239e-04  1.91724e-06  6.87549e-07 -5.33645e-09 -2.72704e-06  3.91068e-06  3.09391e-08
  43	  4      7.3104925212e-01    4.5191792378e+01     8.33363e+00  1.52591e-01  3.29058e+00  6.02515e-02 -1.49367e-02 -5.89316e+00 -5.89785e-03 -2.32695e+00 -3.81940e-05 -4.01189e-02 -1.50811e-05 -1.58412e-02 -5.67399e-02 -1.03892e-03 -2.12981e-06 -1.53014e-06  2.00743e-09 -2.80104e-06  3.96821e-06  7.26589e-08
  44	  2      7.0673885239e-01    4.5183814767e+01     8.16409e+00 -8.56891e-02  4.04215e+00 -4.24258e-02 -7.11904e-03 -5.79465e+00 -3.52473e-03 -2.86901e+00  3.41459e-05 -2.28382e-02  1.69061e-05 -1.13075e-02 -3.21831e-02  3.37788e-04  1.32292e-06 -1.22167e-06 -2.84482e-09 -2.74540e-06  3.88760e-06 -4.08037e-08
  44	  4      7.0673987431e-01    4.5183814671e+01     8.32544e+00  1.52330e-01  4.27604e+00  7.82382e-02 -1.09536e-02 -5.89107e+00 -5.62588e-03 -3.02572e+00  2.10014e-05 -2.28186e-02  1.07866e-05 -1.17199e-02 -3.22571e-02 -5.90204e-04 -2.09071e-06 -1.52899e-06  1.58880e-09 -2.79186e-06  3.96444e-06  7.25368e-08
  45	  2      7.0693419679e-01    4.5183852184e+01     8.16402e+00 -8.56996e-02  4.03665e+00 -4.23736e-02 -7.16139e-03 -5.79462e+00 -3.54091e-03 -2.86511e+00  3.38091e-05 -2.29745e-02  1.67167e-05 -1.13596e-02 -3.23751e-02  3.39848e-04  1.32261e-06 -1.22167e-06 -2.86211e-09 -2.74540e-06  3.88757e-06 -4.08087e-08
  45	  4      7.0692962767e-01    4.5183851259e+01     8.32548e+00  1.52326e-01  4.27133e+00  7.81499e-02 -1.09931e-02 -5.89107e+00 -5.63995e-03 -3.02237e+00  2.05921e-05 -2.29562e-02  1.05646e-05 -1.17775e-02 -3.24517e-02 -5.93750e-04 -2.09103e-06 -1.52900e-06  1.60408e-09 -2.79187e-06  3.96445e-06  7.25352e-08
